# Grammatical Features
#Locale	ID	Feature	Usage	Values
Tamil	ta	grammaticalCase	general	nominative, vocative, accusative, genitive, locative, dative, instrumental, ablative
Tamil	ta	grammaticalCase	units	nominative, accusative, dative, ablative

# Minimal Pairs
#Type	Code	Pattern	Formatted Sample
Plural	one	{0} நாள்	<div class='cldr_example'><span class='cldr_substituted'>1</span> நாள்</div><div class='cldr_example'>❌  <span class='cldr_substituted'>2</span> நாள்</div>
Plural	other	{0} நாட்கள்	<div class='cldr_example'><span class='cldr_substituted'>2</span> நாட்கள்</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1</span> நாட்கள்</div>
Case (for measurement units)	nominative	{0} ரூ. 50 மதிப்புடையது	<div class='cldr_example'><span class='cldr_substituted'>2 நாட்கள்</span> ரூ. 50 மதிப்புடையது</div><div class='cldr_example'>❌  <span class='cldr_substituted'>2 நாட்களில்</span> ரூ. 50 மதிப்புடையது</div>
Case (for measurement units)	accusative	… என்பதை {0} … ஆல் பெருக்குதல்	<div class='cldr_example'>… என்பதை <span class='cldr_substituted'>2 நாட்களை</span> … ஆல் பெருக்குதல்</div><div class='cldr_example'>❌  … என்பதை <span class='cldr_substituted'>2 நாட்களில்</span> … ஆல் பெருக்குதல்</div>
Case (for measurement units)	dative	… என்பதற்கு {0} …	<div class='cldr_example'>… என்பதற்கு <span class='cldr_substituted'>2 நாட்களுக்கு</span> …</div><div class='cldr_example'>❌  … என்பதற்கு <span class='cldr_substituted'>2 நாட்களில்</span> …</div>
Case (for measurement units)	ablative	… என்பதிலிருந்து {0} …	<div class='cldr_example'>… என்பதிலிருந்து <span class='cldr_substituted'>2 நாட்களில்</span> …</div><div class='cldr_example'>❌  … என்பதிலிருந்து <span class='cldr_substituted'>2 நாட்களை</span> …</div>

# Unit Case and Gender Info
#Quantity	Unit	Case	Pattern for one	Case MP + pattern with 1.0	Pattern for other	Case MP + pattern with 2.0
pressure	atmosphere • ( = 1.01325 bar)	ablative	வளிமண்டலத்தில்	… என்பதிலிருந்து வளிமண்டலத்தில் …	{0} வளிமண்டலங்களில்	… என்பதிலிருந்து 2 வளிமண்டலங்களில் …
pressure	megapascals	nominative	{0} மெகாபாஸ்கல்	1 மெகாபாஸ்கல் ரூ. 50 மதிப்புடையது	{0} மெகாபாஸ்கல்ஸ்	2 மெகாபாஸ்கல்ஸ் ரூ. 50 மதிப்புடையது
pressure	megapascals	accusative	{0} மெகாபாஸ்கலை	… என்பதை 1 மெகாபாஸ்கலை … ஆல் பெருக்குதல்	{0} மெகாபாஸ்கல்ஸை	… என்பதை 2 மெகாபாஸ்கல்ஸை … ஆல் பெருக்குதல்
pressure	megapascals	dative	{0} மெகாபாஸ்கலுக்கு	… என்பதற்கு 1 மெகாபாஸ்கலுக்கு …	{0} மெகாபாஸ்கல்ஸுக்கு	… என்பதற்கு 2 மெகாபாஸ்கல்ஸுக்கு …
pressure	megapascals	ablative	{0} மெகாபாஸ்கலில்	… என்பதிலிருந்து 1 மெகாபாஸ்கலில் …	{0} மெகாபாஸ்கல்ஸில்	… என்பதிலிருந்து 2 மெகாபாஸ்கல்ஸில் …
resolution	dot-per-inch • ( = ~39.37007874015748 pixels per meter)	nominative	{0} புள்ளி / அங்குலம்	1 புள்ளி / அங்குலம் ரூ. 50 மதிப்புடையது	{0} புள்ளிகள் / அங்குலம்	2 புள்ளிகள் / அங்குலம் ரூ. 50 மதிப்புடையது
resolution	dot-per-inch • ( = ~39.37007874015748 pixels per meter)	accusative	{0} புள்ளி / அங்குலம்	… என்பதை 1 புள்ளி / அங்குலம் … ஆல் பெருக்குதல்	{0} புள்ளிகள் / அங்குலம்	… என்பதை 2 புள்ளிகள் / அங்குலம் … ஆல் பெருக்குதல்
resolution	dot-per-inch • ( = ~39.37007874015748 pixels per meter)	dative	{0} புள்ளி / அங்குலம்	… என்பதற்கு 1 புள்ளி / அங்குலம் …	{0} புள்ளிகள் / அங்குலம்	… என்பதற்கு 2 புள்ளிகள் / அங்குலம் …
resolution	dot-per-inch • ( = ~39.37007874015748 pixels per meter)	ablative	{0} புள்ளி / அங்குலம்	… என்பதிலிருந்து 1 புள்ளி / அங்குலம் …	{0} புள்ளிகள் / அங்குலம்	… என்பதிலிருந்து 2 புள்ளிகள் / அங்குலம் …
resolution	pixel-per-inch • ( = ~39.37007874015748 pixels per meter)	nominative	{0} பிக்சல்/ அங்குலம்	1 பிக்சல்/ அங்குலம் ரூ. 50 மதிப்புடையது	{0} பிக்சல்கள்/ அங்குலம்	2 பிக்சல்கள்/ அங்குலம் ரூ. 50 மதிப்புடையது
resolution	pixel-per-inch • ( = ~39.37007874015748 pixels per meter)	accusative	{0} பிக்சல்/ அங்குலம்	… என்பதை 1 பிக்சல்/ அங்குலம் … ஆல் பெருக்குதல்	{0} பிக்சல்கள்/ அங்குலம்	… என்பதை 2 பிக்சல்கள்/ அங்குலம் … ஆல் பெருக்குதல்
resolution	pixel-per-inch • ( = ~39.37007874015748 pixels per meter)	dative	{0} பிக்சல்/ அங்குலம்	… என்பதற்கு 1 பிக்சல்/ அங்குலம் …	{0} பிக்சல்கள்/ அங்குலம்	… என்பதற்கு 2 பிக்சல்கள்/ அங்குலம் …
resolution	pixel-per-inch • ( = ~39.37007874015748 pixels per meter)	ablative	{0} பிக்சல்/ அங்குலம்	… என்பதிலிருந்து 1 பிக்சல்/ அங்குலம் …	{0} பிக்சல்கள்/ அங்குலம்	… என்பதிலிருந்து 2 பிக்சல்கள்/ அங்குலம் …
resolution	pixel-per-centimeter • ( = 1 dpcm)	nominative	{0} பிக்சல்/ சென்டிமீட்டர்	1 பிக்சல்/ சென்டிமீட்டர் ரூ. 50 மதிப்புடையது	{0} பிக்சல்கள்/ சென்டிமீட்டர்	2 பிக்சல்கள்/ சென்டிமீட்டர் ரூ. 50 மதிப்புடையது
resolution	pixel-per-centimeter • ( = 1 dpcm)	accusative	{0} பிக்சல்/ சென்டிமீட்டரை	… என்பதை 1 பிக்சல்/ சென்டிமீட்டரை … ஆல் பெருக்குதல்	{0} பிக்சல்கள்/ சென்டிமீட்டரை	… என்பதை 2 பிக்சல்கள்/ சென்டிமீட்டரை … ஆல் பெருக்குதல்
resolution	pixel-per-centimeter • ( = 1 dpcm)	dative	{0} பிக்சல்/ சென்டிமீட்டருக்கு	… என்பதற்கு 1 பிக்சல்/ சென்டிமீட்டருக்கு …	{0} பிக்சல்கள்/ சென்டிமீட்டருக்கு	… என்பதற்கு 2 பிக்சல்கள்/ சென்டிமீட்டருக்கு …
resolution	pixel-per-centimeter • ( = 1 dpcm)	ablative	{0} பிக்சல்/ சென்டிமீட்டரில்	… என்பதிலிருந்து 1 பிக்சல்/ சென்டிமீட்டரில் …	{0} பிக்சல்கள்/ சென்டிமீட்டரில்	… என்பதிலிருந்து 2 பிக்சல்கள்/ சென்டிமீட்டரில் …
speed	kilometer-per-hour • ( = 0.2˙7 m/s)	nominative	{0} கிலோமீட்டர்/மணிநேரம்	1 கிலோமீட்டர்/மணிநேரம் ரூ. 50 மதிப்புடையது	{0} கிலோமீட்டர்கள்/மணிநேரம்	2 கிலோமீட்டர்கள்/மணிநேரம் ரூ. 50 மதிப்புடையது
speed	kilometer-per-hour • ( = 0.2˙7 m/s)	accusative	{0} கிலோமீட்டர்/மணிநேரத்தை	… என்பதை 1 கிலோமீட்டர்/மணிநேரத்தை … ஆல் பெருக்குதல்	{0} கிலோமீட்டர்கள்/மணிநேரத்தை	… என்பதை 2 கிலோமீட்டர்கள்/மணிநேரத்தை … ஆல் பெருக்குதல்
speed	kilometer-per-hour • ( = 0.2˙7 m/s)	dative	{0} கிலோமீட்டர்/மணிநேரத்திற்கு	… என்பதற்கு 1 கிலோமீட்டர்/மணிநேரத்திற்கு …	{0} கிலோமீட்டர்கள்/மணிநேரத்திற்கு	… என்பதற்கு 2 கிலோமீட்டர்கள்/மணிநேரத்திற்கு …
speed	kilometer-per-hour • ( = 0.2˙7 m/s)	ablative	{0} கிலோமீட்டர்/மணிநேரத்தில்	… என்பதிலிருந்து 1 கிலோமீட்டர்/மணிநேரத்தில் …	{0} கிலோமீட்டர்கள்/மணிநேரத்தில்	… என்பதிலிருந்து 2 கிலோமீட்டர்கள்/மணிநேரத்தில் …
speed	mile-per-hour • ( = 0.44704 m/s)	nominative	{0} மைல்/மணிநேரம்	1 மைல்/மணிநேரம் ரூ. 50 மதிப்புடையது	{0} மைல்கள்/மணிநேரம்	2 மைல்கள்/மணிநேரம் ரூ. 50 மதிப்புடையது
speed	mile-per-hour • ( = 0.44704 m/s)	accusative	{0} மைல்/மணிநேரம்	… என்பதை 1 மைல்/மணிநேரம் … ஆல் பெருக்குதல்	{0} மைல்கள்/மணிநேரம்	… என்பதை 2 மைல்கள்/மணிநேரம் … ஆல் பெருக்குதல்
speed	mile-per-hour • ( = 0.44704 m/s)	dative	{0} மைல்/மணிநேரம்	… என்பதற்கு 1 மைல்/மணிநேரம் …	{0} மைல்கள்/மணிநேரம்	… என்பதற்கு 2 மைல்கள்/மணிநேரம் …
speed	mile-per-hour • ( = 0.44704 m/s)	ablative	{0} மைல்/மணிநேரம்	… என்பதிலிருந்து 1 மைல்/மணிநேரம் …	{0} மைல்கள்/மணிநேரம்	… என்பதிலிருந்து 2 மைல்கள்/மணிநேரம் …
speed	meters per second	nominative	{0} மீட்டர்/விநாடி	1 மீட்டர்/விநாடி ரூ. 50 மதிப்புடையது	{0} மீட்டர்கள்/விநாடி	2 மீட்டர்கள்/விநாடி ரூ. 50 மதிப்புடையது
