# Grammatical Features
#Locale	ID	Feature	Usage	Values
Ukrainian	uk	grammaticalCase	general	nominative, vocative, accusative, genitive, locative, dative, instrumental
Ukrainian	uk	grammaticalCase	units	nominative, accusative, genitive, locative, dative, instrumental
Ukrainian	uk	grammaticalGender	general	masculine, feminine, neuter

# Minimal Pairs
#Type	Code	Pattern	Formatted Sample
Plural	one	{0} день	<div class='cldr_example'><span class='cldr_substituted'>1</span> день</div><div class='cldr_example'>❌  <span class='cldr_substituted'>10,0</span> день</div>
Plural	few	{0} дні	<div class='cldr_example'><span class='cldr_substituted'>2</span> дні</div><div class='cldr_example'>❌  <span class='cldr_substituted'>10,0</span> дні</div>
Plural	many	{0} днів	<div class='cldr_example'><span class='cldr_substituted'>5</span> днів</div><div class='cldr_example'>❌  <span class='cldr_substituted'>10,0</span> днів</div>
Plural	other	{0} дня	<div class='cldr_example'><span class='cldr_substituted'>10,0</span> дня</div><div class='cldr_example'>❌  <span class='cldr_substituted'>2</span> дня</div>
Case (for measurement units)	nominative	Є {0}	<div class='cldr_example'>Є <span class='cldr_substituted'>1 метр</span></div><div class='cldr_example'>❌  Є <span class='cldr_substituted'>1 метру</span></div>
Case (for measurement units)	accusative	Знайшли {0}	<div class='cldr_example'>Знайшли <span class='cldr_substituted'>1 метр</span></div><div class='cldr_example'>❌  Знайшли <span class='cldr_substituted'>1 метру</span></div>
Case (for measurement units)	genitive	Немає {0}	<div class='cldr_example'>Немає <span class='cldr_substituted'>1 метра</span></div><div class='cldr_example'>❌  Немає <span class='cldr_substituted'>1 метр</span></div>
Case (for measurement units)	locative	Міститься в {0}	<div class='cldr_example'>Міститься в <span class='cldr_substituted'>1 метрі</span></div><div class='cldr_example'>❌  Міститься в <span class='cldr_substituted'>1 метр</span></div>
Case (for measurement units)	dative	Це відповідає {0}	<div class='cldr_example'>Це відповідає <span class='cldr_substituted'>1 метру</span></div><div class='cldr_example'>❌  Це відповідає <span class='cldr_substituted'>1 метр</span></div>
Case (for measurement units)	instrumental	Вимірюється не {0}	<div class='cldr_example'>Вимірюється не <span class='cldr_substituted'>1 метром</span></div><div class='cldr_example'>❌  Вимірюється не <span class='cldr_substituted'>1 метр</span></div>
Gender (for measurement units)	masculine	Цей {0}	<div class='cldr_example'>Цей <span class='cldr_substituted'>день</span></div><div class='cldr_example'>❌  Цей <span class='cldr_substituted'>година</span></div>
Gender (for measurement units)	feminine	Ця {0}	<div class='cldr_example'>Ця <span class='cldr_substituted'>година</span></div><div class='cldr_example'>❌  Ця <span class='cldr_substituted'>день</span></div>
Gender (for measurement units)	neuter	Це {0}	<div class='cldr_example'>Це <span class='cldr_substituted'>століття</span></div><div class='cldr_example'>❌  Це <span class='cldr_substituted'>година</span></div>

# Unit Case and Gender Info
#Quantity	Unit	Gender	Gender MP + unit	Case	Pattern for one	Case MP + pattern with 21.0	Pattern for few	Case MP + pattern with 3.0	Pattern for many	Case MP + pattern with 5.0	Pattern for other	Case MP + pattern with 0.1
power	watts	masculine	Цей ват	instrumental	{0} ватом	Вимірюється не 21 ватом	{0} ватами	Вимірюється не 3 ватами	{0} ватами	Вимірюється не 5 ватами	{0} вата	Вимірюється не 0,1 вата
power	horsepower • ( = 0.74569987158227022 kW)	n/a	n/a	nominative	{0} кінська сила	Є 21 кінська сила	{0} кінські сили	Є 3 кінські сили	{0} кінських сил	Є 5 кінських сил	{0} кінської сили	Є 0,1 кінської сили
power	horsepower • ( = 0.74569987158227022 kW)	n/a	n/a	accusative	{0} кінська сила	Знайшли 21 кінська сила	{0} кінські сили	Знайшли 3 кінські сили	{0} кінських сил	Знайшли 5 кінських сил	{0} кінської сили	Знайшли 0,1 кінської сили
power	horsepower • ( = 0.74569987158227022 kW)	n/a	n/a	genitive	{0} кінська сила	Немає 21 кінська сила	{0} кінські сили	Немає 3 кінські сили	{0} кінських сил	Немає 5 кінських сил	{0} кінської сили	Немає 0,1 кінської сили
power	horsepower • ( = 0.74569987158227022 kW)	n/a	n/a	locative	{0} кінська сила	Міститься в 21 кінська сила	{0} кінські сили	Міститься в 3 кінські сили	{0} кінських сил	Міститься в 5 кінських сил	{0} кінської сили	Міститься в 0,1 кінської сили
power	horsepower • ( = 0.74569987158227022 kW)	n/a	n/a	dative	{0} кінська сила	Це відповідає 21 кінська сила	{0} кінські сили	Це відповідає 3 кінські сили	{0} кінських сил	Це відповідає 5 кінських сил	{0} кінської сили	Це відповідає 0,1 кінської сили
power	horsepower • ( = 0.74569987158227022 kW)	n/a	n/a	instrumental	{0} кінська сила	Вимірюється не 21 кінська сила	{0} кінські сили	Вимірюється не 3 кінські сили	{0} кінських сил	Вимірюється не 5 кінських сил	{0} кінської сили	Вимірюється не 0,1 кінської сили
power	kilowatts	masculine	Цей кіловат	nominative	{0} кіловат	Є 21 кіловат	{0} кіловати	Є 3 кіловати	{0} кіловатів	Є 5 кіловатів	{0} кіловата	Є 0,1 кіловата
power	kilowatts	masculine	Цей кіловат	accusative	{0} кіловат	Знайшли 21 кіловат	{0} кіловати	Знайшли 3 кіловати	{0} кіловатів	Знайшли 5 кіловатів	{0} кіловата	Знайшли 0,1 кіловата
power	kilowatts	masculine	Цей кіловат	genitive	{0} кіловата	Немає 21 кіловата	{0} кіловат	Немає 3 кіловат	{0} кіловатів	Немає 5 кіловатів	{0} кіловата	Немає 0,1 кіловата
power	kilowatts	masculine	Цей кіловат	locative	{0} кіловаті	Міститься в 21 кіловаті	{0} кіловатах	Міститься в 3 кіловатах	{0} кіловатах	Міститься в 5 кіловатах	{0} кіловата	Міститься в 0,1 кіловата
power	kilowatts	masculine	Цей кіловат	dative	{0} кіловату	Це відповідає 21 кіловату	{0} кіловатам	Це відповідає 3 кіловатам	{0} кіловатам	Це відповідає 5 кіловатам	{0} кіловата	Це відповідає 0,1 кіловата
power	kilowatts	masculine	Цей кіловат	instrumental	{0} кіловатом	Вимірюється не 21 кіловатом	{0} кіловатами	Вимірюється не 3 кіловатами	{0} кіловатами	Вимірюється не 5 кіловатами	{0} кіловата	Вимірюється не 0,1 кіловата
power	megawatts	masculine	Цей мегават	nominative	{0} мегават	Є 21 мегават	{0} мегавати	Є 3 мегавати	{0} мегаватів	Є 5 мегаватів	{0} мегавата	Є 0,1 мегавата
power	megawatts	masculine	Цей мегават	accusative	{0} мегават	Знайшли 21 мегават	{0} мегавати	Знайшли 3 мегавати	{0} мегаватів	Знайшли 5 мегаватів	{0} мегавата	Знайшли 0,1 мегавата
power	megawatts	masculine	Цей мегават	genitive	{0} мегавата	Немає 21 мегавата	{0} мегаватів	Немає 3 мегаватів	{0} мегаватів	Немає 5 мегаватів	{0} мегавата	Немає 0,1 мегавата
power	megawatts	masculine	Цей мегават	locative	{0} мегаваті	Міститься в 21 мегаваті	{0} мегаватах	Міститься в 3 мегаватах	{0} мегаватах	Міститься в 5 мегаватах	{0} мегавата	Міститься в 0,1 мегавата
power	megawatts	masculine	Цей мегават	dative	{0} мегавату	Це відповідає 21 мегавату	{0} мегаватам	Це відповідає 3 мегаватам	{0} мегаватам	Це відповідає 5 мегаватам	{0} мегавата	Це відповідає 0,1 мегавата
power	megawatts	masculine	Цей мегават	instrumental	{0} мегаватом	Вимірюється не 21 мегаватом	{0} мегаватами	Вимірюється не 3 мегаватами	{0} мегаватами	Вимірюється не 5 мегаватами	{0} мегавата	Вимірюється не 0,1 мегавата
power	gigawatts	masculine	Цей гігават	nominative	{0} гігават	Є 21 гігават	{0} гігавати	Є 3 гігавати	{0} гігаватів	Є 5 гігаватів	{0} гігавата	Є 0,1 гігавата
power	gigawatts	masculine	Цей гігават	accusative	{0} гігават	Знайшли 21 гігават	{0} гігавати	Знайшли 3 гігавати	{0} гігаватів	Знайшли 5 гігаватів	{0} гігавата	Знайшли 0,1 гігавата
power	gigawatts	masculine	Цей гігават	genitive	{0} гігавата	Немає 21 гігавата	{0} гігаватів	Немає 3 гігаватів	{0} гігаватів	Немає 5 гігаватів	{0} гігавата	Немає 0,1 гігавата
power	gigawatts	masculine	Цей гігават	locative	{0} гігаваті	Міститься в 21 гігаваті	{0} гігаватах	Міститься в 3 гігаватах	{0} гігаватах	Міститься в 5 гігаватах	{0} гігавата	Міститься в 0,1 гігавата
power	gigawatts	masculine	Цей гігават	dative	{0} гігавату	Це відповідає 21 гігавату	{0} гігаватам	Це відповідає 3 гігаватам	{0} гігаватам	Це відповідає 5 гігаватам	{0} гігавата	Це відповідає 0,1 гігавата
power	gigawatts	masculine	Цей гігават	instrumental	{0} гігаватом	Вимірюється не 21 гігаватом	{0} гігаватами	Вимірюється не 3 гігаватами	{0} гігаватами	Вимірюється не 5 гігаватами	{0} гігавата	Вимірюється не 0,1 гігавата
power	solar-luminosity • ( = 382800000000000000 GW)	n/a	n/a	nominative	{0} світність Сонця	Є 21 світність Сонця	{0} світності Сонця	Є 3 світності Сонця	{0} світностей Сонця	Є 5 світностей Сонця	{0} світності Сонця	Є 0,1 світності Сонця
power	solar-luminosity • ( = 382800000000000000 GW)	n/a	n/a	accusative	{0} світність Сонця	Знайшли 21 світність Сонця	{0} світності Сонця	Знайшли 3 світності Сонця	{0} світностей Сонця	Знайшли 5 світностей Сонця	{0} світності Сонця	Знайшли 0,1 світності Сонця
power	solar-luminosity • ( = 382800000000000000 GW)	n/a	n/a	genitive	{0} світність Сонця	Немає 21 світність Сонця	{0} світності Сонця	Немає 3 світності Сонця	{0} світностей Сонця	Немає 5 світностей Сонця	{0} світності Сонця	Немає 0,1 світності Сонця
power	solar-luminosity • ( = 382800000000000000 GW)	n/a	n/a	locative	{0} світність Сонця	Міститься в 21 світність Сонця	{0} світності Сонця	Міститься в 3 світності Сонця	{0} світностей Сонця	Міститься в 5 світностей Сонця	{0} світності Сонця	Міститься в 0,1 світності Сонця
power	solar-luminosity • ( = 382800000000000000 GW)	n/a	n/a	dative	{0} світність Сонця	Це відповідає 21 світність Сонця	{0} світності Сонця	Це відповідає 3 світності Сонця	{0} світностей Сонця	Це відповідає 5 світностей Сонця	{0} світності Сонця	Це відповідає 0,1 світності Сонця
power	solar-luminosity • ( = 382800000000000000 GW)	n/a	n/a	instrumental	{0} світність Сонця	Вимірюється не 21 світність Сонця	{0} світності Сонця	Вимірюється не 3 світності Сонця	{0} світностей Сонця	Вимірюється не 5 світностей Сонця	{0} світності Сонця	Вимірюється не 0,1 світності Сонця
pressure	pascals	masculine	Цей паскаль	nominative	{0} паскаль	Є 21 паскаль	{0} паскалі	Є 3 паскалі	{0} паскалів	Є 5 паскалів	{0} паскаля	Є 0,1 паскаля
pressure	pascals	masculine	Цей паскаль	accusative	{0} паскаль	Знайшли 21 паскаль	{0} паскалі	Знайшли 3 паскалі	{0} паскалів	Знайшли 5 паскалів	{0} паскаля	Знайшли 0,1 паскаля
pressure	pascals	masculine	Цей паскаль	genitive	{0} паскаля	Немає 21 паскаля	{0} паскалів	Немає 3 паскалів	{0} паскалів	Немає 5 паскалів	{0} паскаля	Немає 0,1 паскаля
pressure	pascals	masculine	Цей паскаль	locative	{0} паскалі	Міститься в 21 паскалі	{0} паскалях	Міститься в 3 паскалях	{0} паскалях	Міститься в 5 паскалях	{0} паскаля	Міститься в 0,1 паскаля
pressure	pascals	masculine	Цей паскаль	dative	{0} паскалю	Це відповідає 21 паскалю	{0} паскалям	Це відповідає 3 паскалям	{0} паскалям	Це відповідає 5 паскалям	{0} паскаля	Це відповідає 0,1 паскаля
pressure	pascals	masculine	Цей паскаль	instrumental	{0} паскалем	Вимірюється не 21 паскалем	{0} паскалями	Вимірюється не 3 паскалями	{0} паскалями	Вимірюється не 5 паскалями	{0} паскаля	Вимірюється не 0,1 паскаля
pressure	hectopascal • ( = 1 mbar)	masculine	Цей гектопаскаль	nominative	{0} гектопаскаль	Є 21 гектопаскаль	{0} гектопаскалі	Є 3 гектопаскалі	{0} гектопаскалів	Є 5 гектопаскалів	{0} гектопаскаля	Є 0,1 гектопаскаля
pressure	hectopascal • ( = 1 mbar)	masculine	Цей гектопаскаль	accusative	{0} гектопаскаль	Знайшли 21 гектопаскаль	{0} гектопаскалі	Знайшли 3 гектопаскалі	{0} гектопаскалів	Знайшли 5 гектопаскалів	{0} гектопаскаля	Знайшли 0,1 гектопаскаля
pressure	hectopascal • ( = 1 mbar)	masculine	Цей гектопаскаль	genitive	{0} гектопаскаля	Немає 21 гектопаскаля	{0} гектопаскалів	Немає 3 гектопаскалів	{0} гектопаскалів	Немає 5 гектопаскалів	{0} гектопаскаля	Немає 0,1 гектопаскаля
